spectrum_file	scan	retention_time	precursor_mz	mol_idx	mol_name	inchikey14	mol_mass	mass_error	adduct	charge	score
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1787	298.61945399999996	582.275334938741	1	compound_2	UCSJYZPVAKXKNQ	581.2656696879999	0.002388798541119286	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2253	382.794018	578.273069421175	33	compound_34	KMIAKNSZQFTSSR	577.2707550680001	-0.0049620990250787145	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2218	377.058186	578.273154586783	33	compound_34	KMIAKNSZQFTSSR	577.2707550680001	-0.004876933417108376	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1997	338.193066	596.288972058333	23	compound_24	NULZLIJZOMQAGJ	595.2813197520001	0.00037585413292617886	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2027	343.42278	596.289182748209	23	compound_24	NULZLIJZOMQAGJ	595.2813197520001	0.0005865440089110052	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1968	332.802486	596.289664358492	23	compound_24	NULZLIJZOMQAGJ	595.2813197520001	0.0010681542919428466	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2520	430.20483	580.294753407221	2	compound_3	SWCYAUTWZMBILB	579.2864051320001	0.001071823020879492	[M+H]+	1	2.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2335	397.331544	580.294952906817	2	compound_3	SWCYAUTWZMBILB	579.2864051320001	0.0012713226168443725	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2494	425.569362	566.277902877174	39	compound_40	WSBMZEGXIMGRNA	565.2707550680001	-0.00012864302607340505	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2465	420.62115	566.278208390151	39	compound_40	WSBMZEGXIMGRNA	565.2707550680001	0.00017686995090571145	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2253	382.794018	578.273069421175	26	compound_27	UNOFNMWJPUOTFX	577.2707550680001	-0.0049620990250787145	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2218	377.058186	578.273154586783	26	compound_27	UNOFNMWJPUOTFX	577.2707550680001	-0.004876933417108376	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2520	430.20483	580.294753407221	3	compound_4	UVCOHWIXNJZUSZ	579.2864051320001	0.001071823020879492	[M+H]+	1	2.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2335	397.331544	580.294952906817	3	compound_4	UVCOHWIXNJZUSZ	579.2864051320001	0.0012713226168443725	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2494	425.569362	566.277902877174	42	compound_43	FHQUGWMMIKUPKF	565.2707550680001	-0.00012864302607340505	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2465	420.62115	566.278208390151	42	compound_43	FHQUGWMMIKUPKF	565.2707550680001	0.00017686995090571145	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2253	382.794018	578.273069421175	27	compound_28	KMIAKNSZQFTSSR	577.2707550680001	-0.0049620990250787145	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2218	377.058186	578.273154586783	27	compound_28	KMIAKNSZQFTSSR	577.2707550680001	-0.004876933417108376	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1997	338.193066	596.288972058333	6	compound_7	NULZLIJZOMQAGJ	595.2813197520001	0.00037585413292617886	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2027	343.42278	596.289182748209	6	compound_7	NULZLIJZOMQAGJ	595.2813197520001	0.0005865440089110052	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1968	332.802486	596.289664358492	6	compound_7	NULZLIJZOMQAGJ	595.2813197520001	0.0010681542919428466	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2204	374.665578	582.27339080427	47	compound_48	UCSJYZPVAKXKNQ	581.2656696879999	0.0004446640700734861	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2171	368.982486	582.273487867932	47	compound_48	UCSJYZPVAKXKNQ	581.2656696879999	0.0005417277320702851	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2113	358.614054	582.273556021936	47	compound_48	UCSJYZPVAKXKNQ	581.2656696879999	0.0006098817360680187	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2141	363.56877000000003	582.273817136875	47	compound_48	UCSJYZPVAKXKNQ	581.2656696879999	0.0008709966750757303	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1893	318.331704	582.274069471925	47	compound_48	UCSJYZPVAKXKNQ	581.2656696879999	0.0011233317251253538	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2078	352.174854	582.274140506689	47	compound_48	UCSJYZPVAKXKNQ	581.2656696879999	0.0011943664891305161	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1787	298.61945399999996	582.275334938741	47	compound_48	UCSJYZPVAKXKNQ	581.2656696879999	0.002388798541119286	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2520	430.20483	580.294753407221	8	compound_9	SWCYAUTWZMBILB	579.2864051320001	0.001071823020879492	[M+H]+	1	2.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2335	397.331544	580.294952906817	8	compound_9	SWCYAUTWZMBILB	579.2864051320001	0.0012713226168443725	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	998	163.09611	584.290923672725	46	compound_47	ASXBYYWOLISCLQ	583.281319752	0.0023274685249816685	[M+H]+	1	3.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1997	338.193066	596.288972058333	13	compound_14	ZRNGEYOGMVYDTB	595.2813197520001	0.00037585413292617886	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2027	343.42278	596.289182748209	13	compound_14	ZRNGEYOGMVYDTB	595.2813197520001	0.0005865440089110052	[M+H]+	1	3.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1968	332.802486	596.289664358492	13	compound_14	ZRNGEYOGMVYDTB	595.2813197520001	0.0010681542919428466	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2520	430.20483	580.294753407221	9	compound_10	UVCOHWIXNJZUSZ	579.2864051320001	0.001071823020879492	[M+H]+	1	2.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2335	397.331544	580.294952906817	9	compound_10	UVCOHWIXNJZUSZ	579.2864051320001	0.0012713226168443725	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1997	338.193066	596.288972058333	15	compound_16	ZRNGEYOGMVYDTB	595.2813197520001	0.00037585413292617886	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2027	343.42278	596.289182748209	15	compound_16	ZRNGEYOGMVYDTB	595.2813197520001	0.0005865440089110052	[M+H]+	1	3.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1968	332.802486	596.289664358492	15	compound_16	ZRNGEYOGMVYDTB	595.2813197520001	0.0010681542919428466	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2494	425.569362	566.277902877174	18	compound_19	WMEHDPLQKDZGRB	565.2707550680001	-0.00012864302607340505	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2465	420.62115	566.278208390151	18	compound_19	WMEHDPLQKDZGRB	565.2707550680001	0.00017686995090571145	[M+H]+	1	5.0
