spectrum_file	scan	retention_time	precursor_mz	mol_idx	mol_name	inchikey14	mol_mass	mass_error	adduct	charge	score
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	77	compound_78	BAKNMZKJEMGAOI	352.14818034800004	0.004536893832948863	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	77	compound_78	BAKNMZKJEMGAOI	352.14818034800004	0.004610125255965158	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	876	143.45199599999998	353.159419175115	50	compound_51	TZYBQQVOIHLION	352.14818034800004	0.003962374914920019	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1034	169.13532	353.159458457795	50	compound_51	TZYBQQVOIHLION	352.14818034800004	0.004001657594926655	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	925	151.32144599999998	353.159887949904	50	compound_51	TZYBQQVOIHLION	352.14818034800004	0.004431149703918891	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1244	203.40709199999998	353.159954490802	50	compound_51	TZYBQQVOIHLION	352.14818034800004	0.004497690601965587	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	50	compound_51	TZYBQQVOIHLION	352.14818034800004	0.004536893832948863	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	50	compound_51	TZYBQQVOIHLION	352.14818034800004	0.004610125255965158	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	60	compound_61	XJKOFUBJWUNKJG	336.15326572800006	0.0021843690359446555	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	60	compound_61	XJKOFUBJWUNKJG	336.15326572800006	0.003752696237938835	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	60	compound_61	XJKOFUBJWUNKJG	336.15326572800006	0.004336448095898504	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	60	compound_61	XJKOFUBJWUNKJG	336.15326572800006	0.004492176251915225	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	60	compound_61	XJKOFUBJWUNKJG	336.15326572800006	0.004591354463912012	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	52	compound_53	IRDDUGAPAQVZES	336.15326572800006	0.0021843690359446555	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	52	compound_53	IRDDUGAPAQVZES	336.15326572800006	0.003752696237938835	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	52	compound_53	IRDDUGAPAQVZES	336.15326572800006	0.004336448095898504	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	52	compound_53	IRDDUGAPAQVZES	336.15326572800006	0.004492176251915225	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	52	compound_53	IRDDUGAPAQVZES	336.15326572800006	0.004591354463912012	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	876	143.45199599999998	353.159419175115	63	compound_64	TZYBQQVOIHLION	352.14818034800004	0.003962374914920019	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1034	169.13532	353.159458457795	63	compound_64	TZYBQQVOIHLION	352.14818034800004	0.004001657594926655	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	925	151.32144599999998	353.159887949904	63	compound_64	TZYBQQVOIHLION	352.14818034800004	0.004431149703918891	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1244	203.40709199999998	353.159954490802	63	compound_64	TZYBQQVOIHLION	352.14818034800004	0.004497690601965587	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	63	compound_64	TZYBQQVOIHLION	352.14818034800004	0.004536893832948863	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	63	compound_64	TZYBQQVOIHLION	352.14818034800004	0.004610125255965158	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	53	compound_54	IRSKHSJWGHFNNX	336.15326572800006	0.0021843690359446555	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	53	compound_54	IRSKHSJWGHFNNX	336.15326572800006	0.003752696237938835	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	53	compound_54	IRSKHSJWGHFNNX	336.15326572800006	0.004336448095898504	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	53	compound_54	IRSKHSJWGHFNNX	336.15326572800006	0.004492176251915225	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	53	compound_54	IRSKHSJWGHFNNX	336.15326572800006	0.004591354463912012	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	65	compound_66	IRDDUGAPAQVZES	336.15326572800006	0.0021843690359446555	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	65	compound_66	IRDDUGAPAQVZES	336.15326572800006	0.003752696237938835	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	65	compound_66	IRDDUGAPAQVZES	336.15326572800006	0.004336448095898504	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	65	compound_66	IRDDUGAPAQVZES	336.15326572800006	0.004492176251915225	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	65	compound_66	IRDDUGAPAQVZES	336.15326572800006	0.004591354463912012	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	876	143.45199599999998	353.159419175115	57	compound_58	BAKNMZKJEMGAOI	352.14818034800004	0.003962374914920019	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1034	169.13532	353.159458457795	57	compound_58	BAKNMZKJEMGAOI	352.14818034800004	0.004001657594926655	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	925	151.32144599999998	353.159887949904	57	compound_58	BAKNMZKJEMGAOI	352.14818034800004	0.004431149703918891	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1244	203.40709199999998	353.159954490802	57	compound_58	BAKNMZKJEMGAOI	352.14818034800004	0.004497690601965587	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	57	compound_58	BAKNMZKJEMGAOI	352.14818034800004	0.004536893832948863	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	57	compound_58	BAKNMZKJEMGAOI	352.14818034800004	0.004610125255965158	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	66	compound_67	IRSKHSJWGHFNNX	336.15326572800006	0.0021843690359446555	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	66	compound_67	IRSKHSJWGHFNNX	336.15326572800006	0.003752696237938835	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	66	compound_67	IRSKHSJWGHFNNX	336.15326572800006	0.004336448095898504	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	66	compound_67	IRSKHSJWGHFNNX	336.15326572800006	0.004492176251915225	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	66	compound_67	IRSKHSJWGHFNNX	336.15326572800006	0.004591354463912012	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	59	compound_60	UVXFPMILSBUXNW	336.15326572800006	0.0021843690359446555	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	59	compound_60	UVXFPMILSBUXNW	336.15326572800006	0.003752696237938835	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	59	compound_60	UVXFPMILSBUXNW	336.15326572800006	0.004336448095898504	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	59	compound_60	UVXFPMILSBUXNW	336.15326572800006	0.004492176251915225	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	59	compound_60	UVXFPMILSBUXNW	336.15326572800006	0.004591354463912012	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	876	143.45199599999998	353.159419175115	71	compound_72	FKTWAEJXFDLKRS	352.14818034800004	0.003962374914920019	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1034	169.13532	353.159458457795	71	compound_72	FKTWAEJXFDLKRS	352.14818034800004	0.004001657594926655	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	925	151.32144599999998	353.159887949904	71	compound_72	FKTWAEJXFDLKRS	352.14818034800004	0.004431149703918891	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1244	203.40709199999998	353.159954490802	71	compound_72	FKTWAEJXFDLKRS	352.14818034800004	0.004497690601965587	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	71	compound_72	FKTWAEJXFDLKRS	352.14818034800004	0.004536893832948863	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	71	compound_72	FKTWAEJXFDLKRS	352.14818034800004	0.004610125255965158	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	73	compound_74	RNEWGWOUJKQMTE	336.15326572800006	0.0021843690359446555	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	73	compound_74	RNEWGWOUJKQMTE	336.15326572800006	0.003752696237938835	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	73	compound_74	RNEWGWOUJKQMTE	336.15326572800006	0.004336448095898504	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	73	compound_74	RNEWGWOUJKQMTE	336.15326572800006	0.004492176251915225	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	73	compound_74	RNEWGWOUJKQMTE	336.15326572800006	0.004591354463912012	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	86	compound_87	VOMZAKGODFKARV	336.15326572800006	0.0021843690359446555	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	86	compound_87	VOMZAKGODFKARV	336.15326572800006	0.003752696237938835	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	86	compound_87	VOMZAKGODFKARV	336.15326572800006	0.004336448095898504	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	86	compound_87	VOMZAKGODFKARV	336.15326572800006	0.004492176251915225	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	86	compound_87	VOMZAKGODFKARV	336.15326572800006	0.004591354463912012	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2246	381.498402	421.201131091428	111	compound_112	OTXVQTNDYXTNEV	420.19686185600006	-0.003007216772061838	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	876	143.45199599999998	353.159419175115	89	compound_90	GYXBDEOZGLWZMG	352.148180348	0.003962374914976863	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1034	169.13532	353.159458457795	89	compound_90	GYXBDEOZGLWZMG	352.148180348	0.004001657594983499	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	925	151.32144599999998	353.159887949904	89	compound_90	GYXBDEOZGLWZMG	352.148180348	0.004431149703975734	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1244	203.40709199999998	353.159954490802	89	compound_90	GYXBDEOZGLWZMG	352.148180348	0.0044976906020224305	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	89	compound_90	GYXBDEOZGLWZMG	352.148180348	0.004536893833005706	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	89	compound_90	GYXBDEOZGLWZMG	352.148180348	0.004610125256022002	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	2246	381.498402	421.201131091428	113	compound_114	OTXVQTNDYXTNEV	420.19686185600006	-0.003007216772061838	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	876	143.45199599999998	353.159419175115	91	compound_92	GYXBDEOZGLWZMG	352.148180348	0.003962374914976863	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1034	169.13532	353.159458457795	91	compound_92	GYXBDEOZGLWZMG	352.148180348	0.004001657594983499	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	925	151.32144599999998	353.159887949904	91	compound_92	GYXBDEOZGLWZMG	352.148180348	0.004431149703975734	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1244	203.40709199999998	353.159954490802	91	compound_92	GYXBDEOZGLWZMG	352.148180348	0.0044976906020224305	[M+H]+	1	6.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	91	compound_92	GYXBDEOZGLWZMG	352.148180348	0.004536893833005706	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	91	compound_92	GYXBDEOZGLWZMG	352.148180348	0.004610125256022002	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	722	118.31390999999999	409.206242022566	125	compound_126	ACTKLUZDHCNOLG	408.196861856	0.002103714366000986	[M+H]+	1	1.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	80	compound_81	XJKOFUBJWUNKJG	336.15326572800006	0.0021843690359446555	[M+H]+	1	7.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	80	compound_81	XJKOFUBJWUNKJG	336.15326572800006	0.003752696237938835	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	80	compound_81	XJKOFUBJWUNKJG	336.15326572800006	0.004336448095898504	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	80	compound_81	XJKOFUBJWUNKJG	336.15326572800006	0.004492176251915225	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	80	compound_81	XJKOFUBJWUNKJG	336.15326572800006	0.004591354463912012	[M+H]+	1	8.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	876	143.45199599999998	353.159419175115	83	compound_84	FKTWAEJXFDLKRS	352.14818034800004	0.003962374914920019	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1034	169.13532	353.159458457795	83	compound_84	FKTWAEJXFDLKRS	352.14818034800004	0.004001657594926655	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	925	151.32144599999998	353.159887949904	83	compound_84	FKTWAEJXFDLKRS	352.14818034800004	0.004431149703918891	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1244	203.40709199999998	353.159954490802	83	compound_84	FKTWAEJXFDLKRS	352.14818034800004	0.004497690601965587	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	979	159.948516	353.159993694033	83	compound_84	FKTWAEJXFDLKRS	352.14818034800004	0.004536893832948863	[M+H]+	1	5.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1091	178.570008	353.160066925456	83	compound_84	FKTWAEJXFDLKRS	352.14818034800004	0.004610125255965158	[M+H]+	1	4.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	79	compound_80	UVXFPMILSBUXNW	336.15326572800006	0.0021843690359446555	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	79	compound_80	UVXFPMILSBUXNW	336.15326572800006	0.003752696237938835	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	79	compound_80	UVXFPMILSBUXNW	336.15326572800006	0.004336448095898504	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	79	compound_80	UVXFPMILSBUXNW	336.15326572800006	0.004492176251915225	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	79	compound_80	UVXFPMILSBUXNW	336.15326572800006	0.004591354463912012	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1245	203.559966	337.162726549236	85	compound_86	RNEWGWOUJKQMTE	336.15326572800006	0.0021843690359446555	[M+H]+	1	9.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1087	177.968268	337.164294876438	85	compound_86	RNEWGWOUJKQMTE	336.15326572800006	0.003752696237938835	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1211	198.109374	337.164878628296	85	compound_86	RNEWGWOUJKQMTE	336.15326572800006	0.004336448095898504	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	1177	192.647538	337.165034356452	85	compound_86	RNEWGWOUJKQMTE	336.15326572800006	0.004492176251915225	[M+H]+	1	10.0
/home/donghui/Documents/Seq2Sacchride_test/Seq2Saccharide/sample_input/PLT1_B8.mzML	971	158.69339399999998	337.165133534664	85	compound_86	RNEWGWOUJKQMTE	336.15326572800006	0.004591354463912012	[M+H]+	1	9.0
